start.country,start.city,start.latitude,start.longitude,end.country,end.city,end.latitude,end.longitude,date,journey,number.of.letters
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,29-11-1864,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,04-04-1865,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,11-07-1865,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,09-12-1865,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,23-03-1866,-91.160706 38.540051 -91.160706 38.540051,51
USA,Cincinnati,39.103118,-84.51202,GER,Lahr,50.673337,7.255588,09-03-1856,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati,39.103118,-84.51202,GER,Lahr,50.673337,7.255588,12-04-1855,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati,39.103118,-84.51202,GER,Lahr,50.673337,7.255588,04-07-1856,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati,39.103118,-84.51202,GER,Lahr,50.673337,7.255588,22-09-1856,-84.51202 39.103118 -84.51202 39.103118,56
USA,St,38.627003,-90.199404,GER,Lahr,50.673337,7.255588,08-05-1857,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Lahr,50.673337,7.255588,21-05-1857,-90.199404 38.627003 -90.199404 38.627003,107
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,19-11-1857,-91.160706 38.540051 -91.160706 38.540051,51
USA,St,38.627003,-90.199404,GER,Lahr,50.673337,7.255588,02-01-1858,-90.199404 38.627003 -90.199404 38.627003,107
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,29-11-1859,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,29-09-1860,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,11-10-1862,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,08-07-1863,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,24-06-1864,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,16-02-1866,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,15-03-1867,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,16-08-1867,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,29-12-1867,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,17-01-1868,-91.160706 38.540051 -91.160706 38.540051,51
USA,Campbellton,38.540051,-91.160706,GER,Lahr,50.673337,7.255588,22-10-1868,-91.160706 38.540051 -91.160706 38.540051,51
USA,Albany,42.652579,-73.756232,GER,Schefflenz,49.402575,9.278423,05-10-1853,-73.756232 42.652579 -73.756232 42.652579,28
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,26-10-1856,-81.052458 41.678297 -81.052458 41.678297,7
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,22-12-1861,-81.052458 41.678297 -81.052458 41.678297,7
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,24-02-1865,-81.052458 41.678297 -81.052458 41.678297,7
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,04-11-1867,-81.052458 41.678297 -81.052458 41.678297,7
USA,Trumbull,41.242856,-73.200664,GER,Schefflenz,49.402575,9.278423,22-10-1870,-73.200664 41.242856 -73.200664 41.242856,2
USA,Trumbull,41.242856,-73.200664,GER,Schefflenz,49.402575,9.278423,31-12-1879,-73.200664 41.242856 -73.200664 41.242856,2
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,08-07-1882,-81.052458 41.678297 -81.052458 41.678297,7
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,25-01-1885,-81.052458 41.678297 -81.052458 41.678297,7
USA,Highland,38.399974,-79.605288,GER,Schefflenz,49.402575,9.278423,11-05-1901,-79.605288 38.399974 -79.605288 38.399974,1
USA,Thompson,41.678297,-81.052458,GER,Schefflenz,49.402575,9.278423,15-12-1901,-81.052458 41.678297 -81.052458 41.678297,7
USA,Chicago,41.878114,-87.629798,GER,Berlin,52.520007,13.404954,16-07-1865,-87.629798 41.878114 -87.629798 41.878114,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,NA,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,15-05-1890,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,01-10-1891,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,27-02-1892,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,30-01-1896,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,01-02-1897,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,09-02-1897,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,17-12-1898,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,07-03-1899,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,16-12-1899,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,18-12-1901,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,08-01-1903,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,13-03-1903,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,17-03-1903,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,30-05-1903,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,05-12-1895,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,31-12-1895,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,29-01-1897,-94.534142 42.529144 -94.534142 42.529144,22
USA,Manson,42.529144,-94.534142,GER,Berlin,52.520007,13.404954,11-12-1900,-94.534142 42.529144 -94.534142 42.529144,22
USA,Frankenhilf,44.314844,-85.602364,GER,Dortmund,51.513587,7.465298,16-10-1853,-85.602364 44.314844 -85.602364 44.314844,1
USA,Frankenmuth,43.331691,-83.738019,GER,Berlin,52.520007,13.404954,01-05-1854,-83.738019 43.331691 -83.738019 43.331691,1
USA,Baltimore,39.290385,-76.612189,GER,Richstein,50.98529,8.46149,11-01-1800,-76.612189 39.290385 -76.612189 39.290385,19
USA,Baltimore,39.290385,-76.612189,GER,Elberfeld,51.249643,7.148624,07-12-1810,-76.612189 39.290385 -76.612189 39.290385,19
USA,Baltimore,39.290385,-76.612189,GER,Elberfeld,51.249643,7.148624,04-08-1817,-76.612189 39.290385 -76.612189 39.290385,19
USA,Baltimore,39.290385,-76.612189,GER,Elberfeld,51.249643,7.148624,29-03-1818,-76.612189 39.290385 -76.612189 39.290385,19
USA,Baltimore,39.290385,-76.612189,GER,Elberfeld,51.249643,7.148624,08-05-1824,-76.612189 39.290385 -76.612189 39.290385,19
USA,Monroe,32.509311,-92.119301,USA,Brenham,30.166883,-96.397744,28-09-1862,-92.119301 32.509311 -92.119301 32.509311,2
USA,Washington,30.235296,-96.365157,USA,Brenham,30.166883,-96.397744,08-03-1863,-96.365157 30.235296 -96.365157 30.235296,1
USA,Richmond,29.582181,-95.760783,USA,Brenham,30.166883,-96.397744,19-08-1863,-95.760783 29.582181 -95.760783 29.582181,1
USA,Eagle,29.589684,-96.333577,USA,Brenham,30.166883,-96.397744,07-09-1863,-96.333577 29.589684 -96.333577 29.589684,1
USA,Brenham,30.166883,-96.397744,USA,Eagle,29.589684,-96.333577,09-09-1863,-96.397744 30.166883 -96.397744 30.166883,13
USA,Brenham,30.166883,-96.397744,USA,Eagle,29.589684,-96.333577,18-11-1863,-96.397744 30.166883 -96.397744 30.166883,13
USA,Sealy,29.780788,-96.157183,USA,Brenham,30.166883,-96.397744,08-11-1863,-96.157183 29.780788 -96.157183 29.780788,1
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,22-11-1863,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,NA,-95.369803 29.760427 -95.369803 29.760427,9
USA,Sandy,29.385517,-95.481053,USA,Brenham,30.166883,-96.397744,27-11-1863,-95.481053 29.385517 -95.481053 29.385517,1
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,09-12-1863,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,17-12-1863,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,19-12-1863,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,31-12-1863,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,04-01-1864,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,16-01-1864,-95.369803 29.760427 -95.369803 29.760427,9
USA,Houston,29.760427,-95.369803,USA,Brenham,30.166883,-96.397744,02-02-1864,-95.369803 29.760427 -95.369803 29.760427,9
USA,Leesville,31.143519,-93.260998,USA,Brenham,30.166883,-96.397744,27-04-1864,-93.260998 31.143519 -93.260998 31.143519,1
USA,Alexandria,31.311294,-92.445137,USA,Brenham,30.166883,-96.397744,29-04-1864,-92.445137 31.311294 -92.445137 31.311294,3
USA,Alexandria,31.311294,-92.445137,USA,Brenham,30.166883,-96.397744,06-05-1864,-92.445137 31.311294 -92.445137 31.311294,3
USA,Alexandria,31.311294,-92.445137,USA,Brenham,30.166883,-96.397744,09-05-1864,-92.445137 31.311294 -92.445137 31.311294,3
USA,Brenham,30.166883,-96.397744,USA,Alexandria,31.311294,-92.445137,17-05-1864,-96.397744 30.166883 -96.397744 30.166883,13
USA,New,29.951066,-90.071532,USA,Brenham,30.166883,-96.397744,15-06-1864,-90.071532 29.951066 -90.071532 29.951066,2
USA,Brenham,30.166883,-96.397744,USA,Hardin,30.152435,-94.739089,01-10-1903,-96.397744 30.166883 -96.397744 30.166883,13
USA,Stillwater,45.056004,-92.808844,GER,Bicken,50.693381,8.382915,NA,-92.808844 45.056004 -92.808844 45.056004,3
USA,Stillwater,45.056004,-92.808844,GER,Bicken,50.693381,8.382915,10-12-1889,-92.808844 45.056004 -92.808844 45.056004,3
USA,Stillwater,45.056004,-92.808844,GER,Bicken,50.693381,8.382915,20-02-1890,-92.808844 45.056004 -92.808844 45.056004,3
USA,St,44.953703,-93.089958,GER,Bicken,50.693381,8.382915,27-02-1896,-93.089958 44.953703 -93.089958 44.953703,2
USA,Hoboken,40.743991,-74.032363,GER,Hamburg,53.551085,9.993682,01-06-1888,-74.032363 40.743991 -74.032363 40.743991,21
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,07-06-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,20-06-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,26-06-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,27-07-1866,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,15-10-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,20-10-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,26-11-1880,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-01-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,20-02-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,05-03-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,10-03-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Rosehill,33.981217,-87.386956,GER,Hamburg,53.551085,9.993682,21-04-1889,-87.386956 33.981217 -87.386956 33.981217,1
USA,Havelock,34.879049,-76.90133,GER,Hamburg,53.551085,9.993682,24-05-1889,-76.90133 34.879049 -76.90133 34.879049,5
USA,Havelock,34.879049,-76.90133,GER,Hamburg,53.551085,9.993682,20-07-1889,-76.90133 34.879049 -76.90133 34.879049,5
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,24-08-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-09-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,27-10-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,09-12-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,13-07-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,21-08-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,17-09-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,26-11-1888,-87.906474 43.038903 -87.906474 43.038903,65
USA,Havelock,34.879049,-76.90133,GER,Hamburg,53.551085,9.993682,05-06-1889,-76.90133 34.879049 -76.90133 34.879049,5
USA,Havelock,34.879049,-76.90133,GER,Hamburg,53.551085,9.993682,28-07-1889,-76.90133 34.879049 -76.90133 34.879049,5
USA,Havelock,34.879049,-76.90133,GER,Hamburg,53.551085,9.993682,09-08-1889,-76.90133 34.879049 -76.90133 34.879049,5
USA,Chicago,41.878114,-87.629798,GER,Hamburg,53.551085,9.993682,20-08-1889,-87.629798 41.878114 -87.629798 41.878114,22
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,30-08-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,16-09-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,02-10-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,16-10-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,18-10-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,12-11-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,28-11-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,16-12-1889,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,02-01-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,09-01-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-01-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,30-01-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,14-03-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,12-02-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,26-03-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,11-04-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-04-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,17-05-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,21-05-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-05-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,05-06-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,24-06-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,28-06-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-06-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,03-07-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,24-07-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,31-07-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,12-08-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,25-09-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,18-10-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,30-10-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,31-10-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,27-11-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee,43.038903,-87.906474,GER,Hamburg,53.551085,9.993682,28-12-1890,-87.906474 43.038903 -87.906474 43.038903,65
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,07-02-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,USA,St,38.627003,-90.199404,07-02-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,12-02-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,18-03-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,07-06-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,15-06-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,St,38.627003,-90.199404,GER,Hamburg,53.551085,9.993682,07-07-1891,-90.199404 38.627003 -90.199404 38.627003,107
USA,Marshalltown,42.049467,-92.908037,GER,Hamburg,53.551085,9.993682,13-04-1892,-92.908037 42.049467 -92.908037 42.049467,1
USA,Minneapolis,44.977753,-93.265011,GER,Hamburg,53.551085,9.993682,22-05-1892,-93.265011 44.977753 -93.265011 44.977753,2
USA,Altamont,44.839687,-96.689504,GER,Hamburg,53.551085,9.993682,26-06-1892,-96.689504 44.839687 -96.689504 44.839687,1
USA,Bledfield,38.796507,-90.277931,GER,Hamburg,53.551085,9.993682,10-07-1892,-90.277931 38.796507 -90.277931 38.796507,1
USA,Mellette,45.15442,-98.497593,GER,Hamburg,53.551085,9.993682,03-10-1892,-98.497593 45.15442 -98.497593 45.15442,1
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,11-04-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,12-04-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,14-05-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,26-05-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,27-05-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,06-07-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,21-07-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,23-07-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,22-08-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,29-08-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,31-08-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,16-09-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,14-10-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,18-10-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,21-10-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,04-11-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,20-11-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,05-12-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,19-12-1894,-121.29078 37.957702 -121.29078 37.957702,23
USA,Stockton,37.957702,-121.29078,GER,Hamburg,53.551085,9.993682,04-01-1895,-121.29078 37.957702 -121.29078 37.957702,23
USA,San,37.77493,-122.419416,GER,Hamburg,53.551085,9.993682,11-01-1895,-122.419416 37.77493 -122.419416 37.77493,40
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,04-02-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,24-02-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,02-02-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,03-03-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,06-03-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Oakland,37.804364,-122.271114,GER,Hamburg,53.551085,9.993682,12-03-1895,-122.271114 37.804364 -122.271114 37.804364,8
USA,Port,38.04631,-122.1833,GER,Hamburg,53.551085,9.993682,08-04-1895,-122.1833 38.04631 -122.1833 38.04631,3
USA,Port,38.04631,-122.1833,GER,Hamburg,53.551085,9.993682,21-04-1895,-122.1833 38.04631 -122.1833 38.04631,3
USA,Port,38.04631,-122.1833,GER,Hamburg,53.551085,9.993682,27-04-1895,-122.1833 38.04631 -122.1833 38.04631,3
USA,Benicia,38.049365,-122.158578,GER,Hamburg,53.551085,9.993682,19-05-1895,-122.158578 38.049365 -122.158578 38.049365,1
USA,San,37.77493,-122.419416,GER,Hamburg,53.551085,9.993682,02-06-1895,-122.419416 37.77493 -122.419416 37.77493,40
USA,Sacramento,38.581572,-121.4944,GER,Hamburg,53.551085,9.993682,05-06-1895,-121.4944 38.581572 -121.4944 38.581572,1
USA,Reno,39.529633,-119.813803,GER,Hamburg,53.551085,9.993682,08-06-1895,-119.813803 39.529633 -119.813803 39.529633,1
USA,Paradise,36.097195,-115.146665,GER,Hamburg,53.551085,9.993682,21-07-1895,-115.146665 36.097195 -115.146665 36.097195,66
USA,Paradise,36.097195,-115.146665,GER,Hamburg,53.551085,9.993682,31-07-1895,-115.146665 36.097195 -115.146665 36.097195,66
USA,Paradise,36.097195,-115.146665,GER,Hamburg,53.551085,9.993682,04-08-1895,-115.146665 36.097195 -115.146665 36.097195,66
USA,Paradise,36.097195,-115.146665,GER,Hamburg,53.551085,9.993682,18-08-1895,-115.146665 36.097195 -115.146665 36.097195,66
