start.country,start.city,start.latitude,start.longitude,end.country,end.city,end.latitude,end.longitude,date,journey,number.of.letters
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-08-31,-74.005941 40.712784 -74.005941 40.712784,260
DEU,Bremen,53.079296,8.801694,GDR,Zwickau,50.710217,12.473372,1964-09-01,8.801694 53.079296 8.801694 53.079296,9
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-10-22,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-11-03,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-11-04,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-11-14,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-12-03,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-12-12,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1964-12-30,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-01-10,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-02-03,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-02-25,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-03-17,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-04-02,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-04-08,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-04-25,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-10-05,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-05-31,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-06-25,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-07-30,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-08-18,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-09-13,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-09-28,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-10-02,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-10-10,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-11-08,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-11-19,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-12-21,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-12-28,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-01-12,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-01-27,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-03-04,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-03-24,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-04-21,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-05-16,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-05-13,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-06-12,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-06-20,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-07-04,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-07-25,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-08-15,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-08-30,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-09-15,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1967-02-18,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1968-01-24,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1968-02-28,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1968-09-30,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1968-10-27,-74.005941 40.712784 -74.005941 40.712784,260
USA,Yellowstone (WY),44.427963,-110.588455,GDR,Zwickau,50.710217,12.473372,1964-09-20,-110.588455 44.427963 -110.588455 44.427963,1
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1947-12-14,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1965-10-01,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,1966-12-01,-74.005941 40.712784 -74.005941 40.712784,260
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1852-03-18,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1853-02-07,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1856-11-28,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1860-04-29,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1861-03-03,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1861-11-10,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1862-06-05,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton (NJ),40.217053,-74.742938,DEU,Mühlhausen (TH),51.209865,10.4571,1868-06-03,-74.742938 40.217053 -74.742938 40.217053,8
DEU,Erfurt (TH),50.984768,11.02988,DEU,Mühlhausen (TH),51.209865,10.4571,1841-05-07,11.02988 50.984768 11.02988 50.984768,2
USA,Perry (OK),36.289486,-97.288098,DEU,Jena (TH),50.927054,11.589237,1926-02-24,-97.288098 36.289486 -97.288098 36.289486,2
USA,Shamrock (OK),35.910069,-96.583905,DEU,Jena (TH),50.927054,11.589237,1926-04-05,-96.583905 35.910069 -96.583905 35.910069,1
USA,Perry (OK),36.289486,-97.288098,DEU,Jena (TH),50.927054,11.589237,1926-05-22,-97.288098 36.289486 -97.288098 36.289486,2
USA,Midford (OK),36.806973,-97.733664,DEU,Jena (TH),50.927054,11.589237,1926-06-30,-97.733664 36.806973 -97.733664 36.806973,1
USA,Wellington (KS),37.2653,-97.371712,DEU,Jena (TH),50.927054,11.589237,1926-10-22,-97.371712 37.2653 -97.371712 37.2653,1
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1947-06-11,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1947-10-06,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1928-05-30,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1928-06-26,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1928-09-09,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1928-12-16,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1929-05-03,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1930-07-21,-77.610922 43.16103 -77.610922 43.16103,9
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1932-07-29,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1932-12-07,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1933-08-03,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1934-06-26,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1935-02-09,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh (PN),40.440625,-79.995886,DEU,Jena (TH),50.927054,11.589237,1937-12-19,-79.995886 40.440625 -79.995886 40.440625,7
USA,Brownfield (TX),33.181204,-102.274349,DEU,Jena (TH),50.927054,11.589237,1938-12-10,-102.274349 33.181204 -102.274349 33.181204,1
USA,Plainview (TX),34.184794,-101.706842,DEU,Jena (TH),50.927054,11.589237,1947-05-15,-101.706842 34.184794 -101.706842 34.184794,2
USA,Plainview (TX),34.184794,-101.706842,DEU,Jena (TH),50.927054,11.589237,1947-11-20,-101.706842 34.184794 -101.706842 34.184794,2
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1948-01-05,-101.855166 33.577863 -101.855166 33.577863,6
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1948-04-21,-101.855166 33.577863 -101.855166 33.577863,6
USA,Sweetwater (TX),32.470952,-100.405938,DEU,Jena (TH),50.927054,11.589237,1948-06-07,-100.405938 32.470952 -100.405938 32.470952,2
USA,Sweetwater (TX),32.470952,-100.405938,DEU,Jena (TH),50.927054,11.589237,1948-08-09,-100.405938 32.470952 -100.405938 32.470952,2
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1948-10-18,-101.855166 33.577863 -101.855166 33.577863,6
USA,Spur (TX),33.476477,-100.855686,DEU,Jena (TH),50.927054,11.589237,1949-01-22,-100.855686 33.476477 -100.855686 33.476477,1
USA,Haskell (TX),33.157603,-99.733701,DEU,Jena (TH),50.927054,11.589237,1949-05-06,-99.733701 33.157603 -99.733701 33.157603,2
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1949-07-13,-101.855166 33.577863 -101.855166 33.577863,6
USA,Lamesa (TX),32.7376,-101.950992,DEU,Jena (TH),50.927054,11.589237,1949-08-25,-101.950992 32.7376 -101.950992 32.7376,3
USA,Lamesa (TX),32.7376,-101.950992,DEU,Jena (TH),50.927054,11.589237,1949-11-06,-101.950992 32.7376 -101.950992 32.7376,3
USA,Lamesa (TX),32.7376,-101.950992,DEU,Jena (TH),50.927054,11.589237,1949-12-21,-101.950992 32.7376 -101.950992 32.7376,3
USA,Rochester (NY),43.16103,-77.610922,DEU,Jena (TH),50.927054,11.589237,1950-07-04,-77.610922 43.16103 -77.610922 43.16103,9
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1950-11-12,-101.855166 33.577863 -101.855166 33.577863,6
USA,Big Spring (TX),32.250398,-101.478735,DEU,Jena (TH),50.927054,11.589237,1951-01-05,-101.478735 32.250398 -101.478735 32.250398,1
USA,Haskell (TX),33.157603,-99.733701,DEU,Jena (TH),50.927054,11.589237,1951-03-19,-99.733701 33.157603 -99.733701 33.157603,2
USA,Seymour (TX),33.594261,-99.260353,DEU,Jena (TH),50.927054,11.589237,1951-04-08,-99.260353 33.594261 -99.260353 33.594261,2
USA,Seymour (TX),33.594261,-99.260353,DEU,Jena (TH),50.927054,11.589237,1951-05-28,-99.260353 33.594261 -99.260353 33.594261,2
USA,Guanah (TX),34.297855,-99.740372,DEU,Jena (TH),50.927054,11.589237,1951-11-20,-99.740372 34.297855 -99.740372 34.297855,1
USA,Lubbock (TX),33.577863,-101.855166,DEU,Jena (TH),50.927054,11.589237,1952-04-03,-101.855166 33.577863 -101.855166 33.577863,6
USA,Perryto (TX),36.400031,-100.802651,DEU,Jena (TH),50.927054,11.589237,1953-11-02,-100.802651 36.400031 -100.802651 36.400031,1
USA,Burlington (CO),39.306108,-102.269356,DEU,Jena (TH),50.927054,11.589237,1954-08-25,-102.269356 39.306108 -102.269356 39.306108,1
USA,Stratton (CO),39.303328,-102.604645,DEU,Jena (TH),50.927054,11.589237,1955-01-21,-102.604645 39.303328 -102.604645 39.303328,1
USA,Ozona (TX),30.702225,-101.201382,DEU,Jena (TH),50.927054,11.589237,1958-11-24,-101.201382 30.702225 -101.201382 30.702225,2
USA,Ozona (TX),30.702225,-101.201382,DEU,Jena (TH),50.927054,11.589237,1959-01-27,-101.201382 30.702225 -101.201382 30.702225,2
USA,Seminole (TX),32.718993,-102.64491,DEU,Jena (TH),50.927054,11.589237,1966-02-15,-102.64491 32.718993 -102.64491 32.718993,3
USA,Seminole (TX),32.718993,-102.64491,DEU,Jena (TH),50.927054,11.589237,1967-10-18,-102.64491 32.718993 -102.64491 32.718993,3
USA,Seminole (TX),32.718993,-102.64491,DEU,Jena (TH),50.927054,11.589237,1968-03-27,-102.64491 32.718993 -102.64491 32.718993,3
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1949-06-03,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1949-07-09,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1951-03-22,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1951-04-07,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1951-04-11,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1951-05-01,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena (TH),50.927054,11.589237,USA,Texas (various places),33.079122,-96.730983,1951-06-18,11.589237 50.927054 11.589237 50.927054,7
USA,Philadelphia (PA),39.952584,-75.165222,DEU,Lobenstein,50.449532,11.64425,1834-04-12,-75.165222 39.952584 -75.165222 39.952584,5
USA,Philadelphia (PA),39.952584,-75.165222,DEU,Lobenstein,50.449532,11.64425,1836-01-21,-75.165222 39.952584 -75.165222 39.952584,5
DEU,Lobenstein,50.449532,11.64425,USA,Philadelphia (PA),39.952584,-75.165222,1833-07-02,11.64425 50.449532 11.64425 50.449532,2
DEU,Lobenstein,50.449532,11.64425,USA,New York (NY),40.712784,-74.005941000000007,1833-12-26,11.64425 50.449532 11.64425 50.449532,2
USA,New York (NY),40.712784,-74.005941000000007,DEU,Lobenstein,50.449532,11.64425,1861-07-15,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,DEU,Lobenstein,50.449532,11.64425,1862-11-15,-74.005941 40.712784 -74.005941 40.712784,260
DEU,Glasin,53.911305,11.73608,USA,Sandy Crick (VI),42.873573,-91.07783,1853-01-30,11.73608 53.911305 11.73608 53.911305,3
DEU,Glasin,53.911305,11.73608,USA,Sandy Crick (VI),42.873573,-91.07783,1853-06-08,11.73608 53.911305 11.73608 53.911305,3
DEU,Glasin,53.911305,11.73608,USA,Bellville (VI),42.151721,-83.531129,1857-08-11,11.73608 53.911305 11.73608 53.911305,3
USA,Cleveland (OH),41.49932,-81.694361,DEU,Remptendorf (TH),50.528715,11.659751,1861-09-12,-81.694361 41.49932 -81.694361 41.49932,2
USA,Cleveland (OH),41.49932,-81.694361,DEU,Remptendorf (TH),50.528715,11.659751,1862-05-26,-81.694361 41.49932 -81.694361 41.49932,2
USA,Frederick  Maryland,39.414269,-77.410541,DEU,Remptendorf (TH),50.528715,11.659751,1862-07-16,-77.410541 39.414269 -77.410541 39.414269,1
USA,Covington (KY),39.083671,-84.508554,DEU,Remptendorf (TH),50.528715,11.659751,1862-09-22,-84.508554 39.083671 -84.508554 39.083671,1
USA,Brooko Station,42.426241,-71.89524,DEU,Remptendorf (TH),50.528715,11.659751,1863-03-04,-71.89524 42.426241 -71.89524 42.426241,1
USA,Ohio (OH),40.417287,-82.907123,DEU,Remptendorf (TH),50.528715,11.659751,1863-03-30,-82.907123 40.417287 -82.907123 40.417287,2
USA,Ohio (OH),40.417287,-82.907123,DEU,Remptendorf (TH),50.528715,11.659751,1863-04-24,-82.907123 40.417287 -82.907123 40.417287,2
USA,O. Folly Island (SC),32.665642,-79.920669,DEU,Remptendorf (TH),50.528715,11.659751,1863-09-08,-79.920669 32.665642 -79.920669 32.665642,2
USA,O. Folly Island (SC),32.665642,-79.920669,DEU,Remptendorf (TH),50.528715,11.659751,1863-11-15,-79.920669 32.665642 -79.920669 32.665642,2
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1864-06-20,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1864-08-16,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1864-09-01,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1865-01-20,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1865-03-12,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1866-01-11,-81.655651 30.332184 -81.655651 30.332184,7
USA,Jacksonville (FL),30.332184,-81.655651,DEU,Remptendorf (TH),50.528715,11.659751,1866-03-12,-81.655651 30.332184 -81.655651 30.332184,7
USA,St. Augustine (FL),29.901244,-81.312434,DEU,Remptendorf (TH),50.528715,11.659751,1866-06-01,-81.312434 29.901244 -81.312434 29.901244,5
USA,St. Augustine (FL),29.901244,-81.312434,DEU,Remptendorf (TH),50.528715,11.659751,1867-03-24,-81.312434 29.901244 -81.312434 29.901244,5
USA,St. Augustine (FL),29.901244,-81.312434,DEU,Remptendorf (TH),50.528715,11.659751,1867-06-15,-81.312434 29.901244 -81.312434 29.901244,5
USA,St. Augustine (FL),29.901244,-81.312434,DEU,Remptendorf (TH),50.528715,11.659751,1867-10-23,-81.312434 29.901244 -81.312434 29.901244,5
USA,St. Augustine (FL),29.901244,-81.312434,DEU,Remptendorf (TH),50.528715,11.659751,1868-05-14,-81.312434 29.901244 -81.312434 29.901244,5
DEU,Stuttgart,48.775846,9.182932,DEU,Remptendorf (TH),50.528715,11.659751,1907-08-21,9.182932 48.775846 9.182932 48.775846,1
DEU,Berlin,52.520007,13.404954,DEU,Remptendorf (TH),50.528715,11.659751,1915-04-13,13.404954 52.520007 13.404954 52.520007,2
USA,New York (NY),40.712784,-74.005941000000007,DEU,Remptendorf (TH),50.528715,11.659751,1916-02-18,-74.005941 40.712784 -74.005941 40.712784,260
USA,New York (NY),40.712784,-74.005941000000007,DEU,Remptendorf (TH),50.528715,11.659751,1928-09-03,-74.005941 40.712784 -74.005941 40.712784,260
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1952-11-20,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1953-06-15,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1953-12-19,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1956-12-10,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1957-02-14,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1957-05-31,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1957-09-19,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1958-09-05,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1958-12-17,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1960-12-31,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1961-01-20,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1963-02-11,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1963-12-03,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1964-12-14,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1965-01-05,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1965-09-17,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1965-11-30,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue Ridge Summit (PA),39.724262,-77.471378,DEU,Remptendorf (TH),50.528715,11.659751,1966-10-14,-77.471378 39.724262 -77.471378 39.724262,18
USA,Chicago (IL),41.878114,-87.629798,DEU,Remptendorf (TH),50.528715,11.659751,1908-05-05,-87.629798 41.878114 -87.629798 41.878114,22
USA,Orange (NJ),40.770619,-74.232648,DEU,Remptendorf (TH),50.528715,11.659751,1856-03-06,-74.232648 40.770619 -74.232648 40.770619,4
USA,Orange (NJ),40.770619,-74.232648,DEU,Remptendorf (TH),50.528715,11.659751,1866-01-26,-74.232648 40.770619 -74.232648 40.770619,4
USA,Warrensville (OH),41.326467,-76.945521,DEU,Remptendorf (TH),50.528715,11.659751,1879-11-10,-76.945521 41.326467 -76.945521 41.326467,3
USA,Warrensville (OH),41.326467,-76.945521,DEU,Remptendorf (TH),50.528715,11.659751,1880-03-10,-76.945521 41.326467 -76.945521 41.326467,3
USA,Warrensville (OH),41.326467,-76.945521,DEU,Remptendorf (TH),50.528715,11.659751,1883-05-29,-76.945521 41.326467 -76.945521 41.326467,3
USA,Ann Arbor (MI),42.280826,-83.743038,DEU,Remptendorf (TH),50.528715,11.659751,1905-10-29,-83.743038 42.280826 -83.743038 42.280826,4
USA,Ann Arbor (MI),42.280826,-83.743038,DEU,Remptendorf (TH),50.528715,11.659751,1906-02-11,-83.743038 42.280826 -83.743038 42.280826,4
USA,Homer (OH),40.252612,-82.518687,DEU,Remptendorf (TH),50.528715,11.659751,1906-09-11,-82.518687 40.252612 -82.518687 40.252612,1
USA,Ann Arbor (MI),42.280826,-83.743038,DEU,Remptendorf (TH),50.528715,11.659751,1906-10-14,-83.743038 42.280826 -83.743038 42.280826,4
USA,Ann Arbor (MI),42.280826,-83.743038,DEU,Remptendorf (TH),50.528715,11.659751,1907-07-13,-83.743038 42.280826 -83.743038 42.280826,4
USA,Orange (NJ),40.770619,-74.232648,DEU,Remptendorf (TH),50.528715,11.659751,1920-05-24,-74.232648 40.770619 -74.232648 40.770619,4
USA,Orange (NJ),40.770619,-74.232648,DEU,Remptendorf (TH),50.528715,11.659751,1921-05-24,-74.232648 40.770619 -74.232648 40.770619,4
USA,New York (NY),40.712784,-74.005941000000007,DEU,Remptendorf (TH),50.528715,11.659751,1930-02-06,-74.005941 40.712784 -74.005941 40.712784,260
